Country,Date,Cases,Deaths,Recovered,Active,Critical,Tests,Population,Vaccinated
USA,2023-06-26,190,9,660,323,11,34628,19616789,57138
USA,2023-05-06,335,73,616,493,41,20591,7871682,29571
USA,2023-03-25,255,11,525,253,8,50860,14945943,92845
USA,2023-07-11,27,19,366,395,31,47954,4912985,27004
USA,2023-06-16,190,83,707,171,30,39586,6790382,15568
USA,2023-03-16,103,86,456,105,15,40949,7046064,82965
USA,2023-07-01,762,14,5,274,42,37668,19946083,89348
USA,2023-06-25,852,70,244,81,11,97525,8419810,19830
USA,2023-08-01,427,45,967,44,8,36588,18829845,63658
USA,2023-06-05,155,76,345,332,33,43380,15006344,56060
USA,2023-11-09,804,89,392,248,36,56961,14212210,85351
USA,2023-02-23,982,31,319,15,24,2490,6969946,16169
USA,2023-11-08,984,94,630,461,17,52239,19066060,70654
USA,2023-06-30,19,40,842,54,12,89165,10052399,56544
USA,2023-03-27,752,41,30,361,38,51199,18214577,16596
USA,2023-03-10,984,43,567,466,50,90611,13711468,89008
USA,2023-10-14,867,53,552,222,13,1572,17096739,45916
USA,2023-08-25,576,76,755,235,35,92947,13322821,79602
USA,2023-10-20,283,44,108,472,28,88290,12538978,56896
USA,2023-09-13,896,92,674,497,38,8480,5739795,78903
USA,2023-05-09,578,71,325,326,46,90427,10553680,27077
USA,2023-09-11,204,62,206,309,34,15251,13896407,88845
USA,2023-05-10,781,27,381,499,30,13902,18707831,47284
USA,2023-02-17,84,0,271,488,23,90976,16917285,74821
USA,2023-09-10,994,20,88,187,13,91368,2138385,65014
USA,2023-08-18,639,29,817,202,10,66851,15150385,46347
USA,2023-02-22,21,95,13,471,41,98781,8395580,41475
USA,2023-08-02,151,83,516,129,26,35682,13534673,2258
USA,2023-01-01,344,51,59,20,34,24297,17426855,38153
USA,2023-06-10,105,100,742,387,25,98334,2668941,30862
USA,2023-07-23,129,71,229,165,3,13801,5887725,18156
USA,2023-11-11,610,79,342,47,8,25340,16821117,31675
USA,2023-05-08,782,30,858,178,16,54433,13664743,5610
USA,2023-11-28,477,52,62,169,2,34425,19584628,94297
USA,2023-04-04,453,88,334,124,28,71701,4608135,84699
USA,2023-08-23,869,100,88,411,21,20044,14038797,28650
USA,2023-07-31,231,70,300,147,43,24220,12505738,432
USA,2023-09-24,280,51,102,293,3,47425,3940703,80252
USA,2023-03-25,157,36,76,46,36,14611,9036592,59959
USA,2023-09-24,229,14,388,145,40,22581,6335699,84324
USA,2023-01-09,307,98,175,205,20,22107,19610187,62325
USA,2023-09-23,438,91,868,283,8,22868,10067258,57805
USA,2023-06-06,29,40,806,380,31,71068,5398605,97300
USA,2023-04-09,719,16,686,472,12,69527,5022421,13671
USA,2023-06-15,546,82,637,187,27,30671,9250707,37933
USA,2023-02-15,78,66,348,115,32,4819,9787070,28840
USA,2023-04-08,847,78,280,8,25,87651,13837892,8134
USA,2023-06-17,723,30,854,6,26,55237,6911378,65158
USA,2023-07-05,553,88,916,235,11,86069,1579038,59366
USA,2023-07-28,660,16,544,73,12,74762,12886217,23578
USA,2023-04-18,91,84,62,302,30,55748,7839909,14383
USA,2023-01-03,340,91,177,212,30,26297,15429843,80976
USA,2023-10-18,362,14,893,316,23,38732,18151912,65424
USA,2023-04-11,194,12,787,342,24,95498,9630351,46404
USA,2023-08-10,499,53,947,159,0,58900,10920359,60861
USA,2023-09-02,799,5,321,250,0,76935,3799773,78513
USA,2023-02-23,160,71,865,115,4,74498,4094087,8559
USA,2023-09-15,369,11,940,232,9,64688,7090159,49629
USA,2023-05-27,338,74,403,1,35,74836,1349739,14166
USA,2023-05-06,369,84,902,271,35,65708,17177109,13796
USA,2023-06-03,625,21,831,99,3,11364,18642867,28216
USA,2023-03-05,683,56,390,39,11,18155,6105002,46018
USA,2023-09-26,840,78,786,338,10,23476,6499469,41364
USA,2023-11-12,508,55,859,466,50,6819,2795577,87184
USA,2023-08-31,818,10,731,331,8,98099,15772280,11501
USA,2023-01-08,560,10,65,254,41,97781,7831801,85703
USA,2023-01-31,758,45,634,303,19,92046,10157443,42253
USA,2023-09-23,719,63,677,368,31,91097,8813553,82619
USA,2023-04-15,958,10,332,500,36,1089,18792626,10844
USA,2023-09-19,501,40,646,430,48,94342,15896115,39528
USA,2023-04-08,785,68,667,285,38,38875,4497210,27272
USA,2023-08-16,734,72,845,433,48,47434,16071908,13751
USA,2023-05-31,463,22,569,489,18,10379,17177914,12741
USA,2023-08-11,701,10,981,260,12,16223,11920308,92363
USA,2023-10-15,744,75,446,196,3,14321,4753439,44299
USA,2023-10-04,200,4,851,243,6,44493,8440609,71316
USA,2023-09-03,866,52,472,351,39,53224,9601739,5066
USA,2023-03-24,594,78,131,170,49,44590,5204384,9514
USA,2023-05-16,628,12,13,453,1,41356,5581978,11718
USA,2023-01-22,595,41,396,193,36,97771,18717445,49495
USA,2023-06-26,842,11,347,458,41,52976,6953424,60747
USA,2023-07-11,604,63,662,321,42,8724,16008806,8138
USA,2023-04-04,921,78,176,95,50,76088,11662451,90677
USA,2023-01-19,41,13,67,260,1,82063,16021227,24860
USA,2023-04-04,523,51,97,494,28,10665,13160658,26011
USA,2023-05-01,847,11,363,219,21,76945,1690697,80152
USA,2023-04-15,829,44,467,91,0,11309,3851149,29835
USA,2023-04-29,233,66,935,395,16,18307,12795267,88954
USA,2023-06-03,974,38,779,123,30,95565,14790106,4240
USA,2023-02-01,376,23,270,294,7,59034,14548760,1857
USA,2023-10-31,99,3,656,90,38,56239,11970853,28908
USA,2023-02-18,552,54,417,320,27,68643,11016888,47620
USA,2023-09-07,678,65,272,267,34,68825,15368954,91144
USA,2023-05-15,885,48,191,43,38,30985,16120550,71932
USA,2023-04-11,677,44,930,89,49,9445,19264113,19625
USA,2023-10-18,291,41,353,371,48,69164,6099912,96693
USA,2023-09-30,50,56,138,84,39,47218,7708606,11499
USA,2023-03-31,520,73,863,392,40,26882,12172792,71267
USA,2023-09-14,650,10,69,108,47,85614,13720825,3787
USA,2023-08-13,720,23,177,161,3,9351,4181846,42333
USA,2023-08-22,601,25,991,191,44,38955,8491093,55862
USA,2023-03-26,540,20,10,409,43,25209,18058312,21462
USA,2023-05-04,898,47,589,31,20,56748,8270262,62829
USA,2023-07-17,113,16,714,477,45,89530,15763211,78188
USA,2023-10-31,904,15,254,62,14,54760,12631999,26783
USA,2023-11-01,711,38,988,490,42,80287,14094460,24500
USA,2023-11-08,921,94,352,289,17,50376,13164519,85398
USA,2023-02-04,123,99,607,397,10,93517,11479444,76960
USA,2023-07-28,844,22,1000,61,33,3023,5086536,52622
USA,2023-10-11,778,45,156,382,21,38492,1660720,46032
USA,2023-08-12,599,21,269,455,45,7623,12509943,53967
USA,2023-10-13,303,93,578,381,47,79791,7370735,43190
USA,2023-07-05,549,61,11,375,31,59464,16027427,26960
USA,2023-05-03,959,15,772,271,29,5920,3397690,18803
USA,2023-08-13,954,29,311,430,30,76776,7914898,98908
USA,2023-06-11,315,16,635,274,17,80079,5384879,52209
USA,2023-06-21,719,61,627,149,34,58672,16524110,36008
USA,2023-10-06,283,45,646,135,4,23934,8990799,70656
USA,2023-11-02,258,97,142,362,43,79099,16574607,12577
USA,2023-01-25,839,5,651,207,28,21910,17904803,83339
USA,2023-02-01,348,8,452,140,28,68291,12164846,71282
USA,2023-06-22,212,100,951,176,12,61563,18597880,89942
USA,2023-09-19,704,43,421,391,38,67529,7916014,42179
USA,2023-02-09,156,70,913,351,23,63369,11587171,40271
USA,2023-04-10,160,18,929,445,37,80334,2248509,50718
USA,2023-02-25,498,15,680,13,39,77652,10536953,12573
USA,2023-08-10,117,64,141,162,19,76799,13864414,98024
USA,2023-03-13,411,27,548,5,45,97137,1826424,73618
USA,2023-03-07,364,47,856,343,7,19068,12868535,82987
USA,2023-03-17,666,17,649,181,15,13595,9838625,55269
USA,2023-09-05,941,47,991,207,31,3194,9633505,58679
USA,2023-03-08,658,90,472,331,41,3057,10890454,16311
USA,2023-03-14,105,68,890,322,15,40965,13632430,45628
USA,2023-11-27,547,80,209,243,39,29477,6025929,64050
USA,2023-10-15,998,3,515,188,20,19633,15161984,94556
USA,2023-08-26,598,72,563,203,6,62418,18436746,72721
USA,2023-08-21,299,35,82,243,41,16101,2980477,75102
USA,2023-10-28,33,62,561,88,42,70546,11573488,36171
USA,2023-10-13,848,14,117,153,1,25259,18050254,45538
USA,2023-11-03,453,96,885,407,16,18011,1436321,59486
USA,2023-06-14,828,50,419,459,43,88732,9800941,67043
USA,2023-06-21,424,55,603,85,31,14832,5072810,67734
USA,2023-10-31,446,98,241,236,30,74328,15098224,76758
USA,2023-04-01,285,50,763,425,25,6505,13004971,15063
USA,2023-02-24,193,18,283,53,7,62487,17040339,44962
USA,2023-04-07,779,28,55,108,24,23769,8891137,72963
USA,2023-01-08,996,100,414,16,26,52809,12862177,75220
USA,2023-04-06,223,56,508,432,6,58851,8900644,2786
USA,2023-02-20,710,72,411,337,43,61237,2737227,58836
USA,2023-03-10,547,58,695,6,33,21519,4442420,18630
USA,2023-10-18,256,29,860,278,7,37676,6957510,89451
USA,2023-08-07,127,58,712,25,50,78554,6479672,59051
USA,2023-05-22,771,44,12,456,46,85001,1948549,14366
USA,2023-01-26,952,8,133,352,44,10550,12989974,16186
USA,2023-10-17,160,39,228,376,17,38395,17177862,143
USA,2023-01-07,388,88,872,173,15,83973,5429396,88004
USA,2023-10-30,571,30,102,384,41,53546,11313697,8768
USA,2023-09-05,462,2,131,352,35,54844,16631886,16373
USA,2023-07-01,719,86,891,88,27,25308,5501170,58489
USA,2023-06-24,93,96,437,258,16,97318,16045037,39474
USA,2023-03-06,120,81,266,208,29,65104,6516812,50320
USA,2023-02-27,257,72,90,313,32,85552,17007186,86107
USA,2023-01-19,18,8,125,77,16,57141,15436355,91256
USA,2023-05-03,478,43,68,225,31,43163,1126866,43744
USA,2023-08-08,673,61,536,85,27,70014,13971719,32216
USA,2023-11-24,404,27,158,128,1,11298,8858445,22816
USA,2023-06-20,401,75,639,168,21,73822,14441878,79702
USA,2023-02-08,84,33,178,283,40,72264,14000047,76078
USA,2023-09-02,346,51,861,192,23,74472,15483030,74678
USA,2023-08-19,215,30,994,345,33,73066,13026466,15042
USA,2023-02-18,258,72,671,203,13,94189,5289083,22522
USA,2023-06-14,10,71,387,420,24,77868,18792091,46428
USA,2023-08-26,129,45,678,352,48,38109,1327550,83295
USA,2023-07-10,611,71,765,161,35,88394,1062145,4635
USA,2023-03-12,84,12,455,2,43,31823,15432206,28778
USA,2023-05-19,18,83,247,112,48,30580,13364882,74476
USA,2023-10-25,62,80,636,328,21,95664,8655474,70852
USA,2023-10-16,658,9,45,35,13,52109,13724689,39889
USA,2023-04-07,134,24,532,436,50,25421,3692482,93208
USA,2023-06-27,8,42,20,294,6,27951,9976551,80248
USA,2023-08-31,84,90,171,307,31,78045,10211395,65664
USA,2023-09-17,467,73,294,366,1,56930,5074630,74172
USA,2023-04-13,982,93,527,459,43,34161,6560098,35143
USA,2023-03-07,968,25,978,355,48,54037,18976726,53979
USA,2023-09-26,730,80,952,57,45,54332,4059971,5894
USA,2023-06-20,748,42,215,196,24,47618,13470901,23481
USA,2023-02-22,863,41,699,189,49,66529,14742196,24063
USA,2023-05-29,436,9,387,227,20,64480,6593743,60612
USA,2023-07-15,893,44,761,437,27,44917,5192575,84780
USA,2023-11-14,392,8,805,11,44,10445,11683934,83741
USA,2023-07-30,890,22,356,12,39,29722,15472515,70518
USA,2023-09-30,512,42,891,448,26,64897,13995634,72190
USA,2023-06-08,511,56,168,197,10,52987,16475097,93272
USA,2023-07-08,130,54,511,457,8,8537,10854344,63857
USA,2023-04-03,731,20,55,160,21,45945,13520889,62044
USA,2023-01-26,682,7,188,127,33,13719,17218945,12327
USA,2023-01-21,755,77,131,35,45,1809,6241830,38956
USA,2023-07-01,714,77,244,431,35,9161,8802861,93489
USA,2023-10-03,25,83,546,50,44,27325,5593301,79018
USA,2023-09-09,343,78,169,456,31,4526,7641591,79593
USA,2023-03-26,295,0,884,181,39,82867,5273734,27965
USA,2023-07-14,211,11,541,270,20,47062,11686530,56006
USA,2023-05-03,125,22,565,482,12,37453,18045133,46670
USA,2023-08-31,994,18,740,493,14,76509,4003086,33010
USA,2023-06-26,466,0,335,351,8,79935,1364476,99146
USA,2023-08-06,896,19,310,391,46,4745,3569408,43827
USA,2023-07-21,449,8,970,164,6,67895,8622467,62860
USA,2023-10-21,147,32,84,108,31,98301,8430150,23497
USA,2023-05-28,451,0,532,81,38,96948,17970489,38163
USA,2023-10-04,856,19,982,229,37,74009,11959867,66424
USA,2023-04-30,804,44,558,259,10,9500,10172877,37556
USA,2023-11-16,975,83,647,12,14,54945,1031734,73064
USA,2023-03-24,474,15,884,336,25,53606,12522542,38943
USA,2023-11-17,106,35,546,340,38,75026,3790324,78711
USA,2023-04-12,359,87,747,29,36,93284,5455789,54348
USA,2023-07-14,328,28,835,209,44,72380,2588849,90730
USA,2023-04-06,366,52,870,46,50,41236,9092114,24597
USA,2023-03-18,407,27,520,375,50,39326,6371434,46522
USA,2023-03-20,363,27,600,7,18,95489,14444924,66632
USA,2023-08-19,79,51,901,48,32,34324,13024853,23584
USA,2023-08-03,538,72,874,116,4,62307,3228305,47146
USA,2023-06-16,934,12,661,428,12,27576,3471543,52507
USA,2023-11-13,936,34,602,406,38,48332,2587781,14585
USA,2023-06-10,909,42,533,437,34,47273,11228354,45796
USA,2023-11-18,352,98,774,283,2,32197,15978643,19464
USA,2023-10-12,691,23,711,259,11,43549,18518273,63115
USA,2023-11-24,827,84,841,22,21,35986,8354287,78043
USA,2023-03-19,797,53,904,313,10,38971,8742475,71439
USA,2023-09-10,33,38,443,162,46,15611,14048556,94087
USA,2023-01-29,528,57,118,449,28,77025,6797330,66182
USA,2023-01-25,518,99,92,338,49,56532,13684645,64586
USA,2023-08-28,826,68,336,357,21,35809,9289240,32034
USA,2023-09-30,304,26,7,498,38,86077,4521288,75860
USA,2023-11-08,231,43,154,447,48,81651,8228222,83044
USA,2023-10-11,831,95,183,128,46,48475,15172239,9605
USA,2023-10-18,905,59,872,135,45,1828,8090806,22407
USA,2023-04-25,791,16,546,2,3,14916,10084933,62548
USA,2023-11-01,668,55,710,249,44,8528,1906276,55177
USA,2023-04-04,116,3,35,231,28,3223,12789664,96564
USA,2023-10-08,868,34,609,208,43,72150,12195124,26178
USA,2023-04-18,321,56,364,312,44,83990,19018911,37482
USA,2023-01-12,768,80,729,298,2,80090,13626214,72373
USA,2023-10-17,214,76,88,336,10,54173,5637904,76465
USA,2023-11-26,712,39,809,19,40,39726,13327836,46893
USA,2023-02-18,428,1,870,296,46,70028,6096754,90379
USA,2023-03-17,608,14,169,50,0,63056,12535140,52413
USA,2023-07-01,209,3,685,424,43,86606,16178633,86620
USA,2023-08-14,859,82,855,453,18,97074,9653590,49844
USA,2023-07-28,240,47,666,377,44,53178,18836523,51164
USA,2023-07-05,294,65,153,407,3,22406,11097844,31270
USA,2023-03-18,16,2,830,39,46,10806,12917221,74179
USA,2023-01-28,943,4,965,355,1,9318,7130276,41010
USA,2023-04-01,767,39,892,88,8,42073,12668279,49226
USA,2023-11-05,185,90,880,292,25,75143,15523304,33576
USA,2023-02-15,618,51,224,449,25,21710,12707744,17524
USA,2023-02-09,771,24,4,445,3,68378,1965589,3336
USA,2023-03-14,368,72,224,131,5,71794,1689698,42794
USA,2023-11-26,885,91,595,23,30,57636,7106793,65164
USA,2023-04-14,235,28,388,323,50,31647,18510945,7516
USA,2023-10-09,864,62,924,19,48,49915,19868080,31775
USA,2023-09-09,868,32,387,48,12,97601,18952949,57205
USA,2023-10-26,999,29,998,109,20,56605,4687555,57723
USA,2023-11-18,739,75,547,288,24,52851,1029361,26830
USA,2023-09-18,1,82,853,183,34,91085,16706473,58702
USA,2023-05-10,203,63,74,296,11,24896,18933463,58606
USA,2023-02-02,138,33,923,199,45,4751,12920362,65795
USA,2023-10-26,711,48,378,61,21,7138,5338085,7562
USA,2023-01-19,100,20,670,468,24,28073,9842535,70306
USA,2023-06-30,15,53,865,292,49,43868,3878583,87333
USA,2023-11-24,157,68,879,149,45,2523,19772630,30375
USA,2023-03-11,675,42,643,324,28,50822,4031993,79825
USA,2023-05-20,246,61,67,48,23,81034,7771654,94883
USA,2023-11-19,193,74,162,372,26,59647,16763723,77293
USA,2023-11-18,269,45,85,288,12,84140,10413844,63398
USA,2023-02-09,679,81,381,331,12,98214,1248849,73627
USA,2023-09-28,339,82,247,79,33,70040,11678910,94975
USA,2023-05-24,486,13,29,300,8,42394,15956567,76175
USA,2023-08-23,442,30,467,192,19,79226,2851608,95860
USA,2023-07-17,21,20,297,270,8,82220,17169602,41698
USA,2023-06-18,262,4,544,302,50,72216,9109952,2211
USA,2023-07-11,422,47,665,119,48,5495,12523049,49679
USA,2023-06-18,708,6,719,323,29,11530,13638796,57600
USA,2023-01-07,228,65,276,45,17,63894,1648414,25361
USA,2023-02-20,251,65,532,344,4,37275,1787576,88509
USA,2023-08-07,548,99,125,331,9,88242,1004477,62334
USA,2023-10-26,567,12,50,59,8,34939,6445791,20490
USA,2023-10-15,413,64,857,350,1,37656,9891308,93051
USA,2023-03-30,274,66,276,352,37,61150,13086778,17835
USA,2023-08-31,650,88,944,286,3,20338,19683605,91909
USA,2023-03-06,612,7,333,240,13,21213,17020861,96443
USA,2023-07-10,872,68,458,449,37,52080,7389952,78554
USA,2023-10-27,155,36,687,78,37,88863,12284894,41530
USA,2023-03-16,761,12,42,278,41,42454,5514885,84102
USA,2023-08-27,997,3,244,67,19,49822,2856763,73688
USA,2023-10-18,653,80,93,255,28,12377,11480125,95975
USA,2023-09-29,877,34,358,387,25,55184,7570612,66494
USA,2023-10-04,12,14,407,461,6,45070,10236191,15019
USA,2023-09-27,510,9,196,29,46,6929,17712878,38973
USA,2023-10-15,109,33,762,6,26,11650,11846119,19146
USA,2023-10-29,462,24,884,75,43,74130,4382073,30828
USA,2023-05-26,221,41,947,56,49,47611,11992188,19027
USA,2023-02-13,79,9,102,461,19,76688,15982773,58700
USA,2023-07-31,405,57,544,3,24,40983,19107879,89589
USA,2023-02-04,869,72,947,210,5,49566,6328103,91386
USA,2023-05-20,243,23,104,468,41,85848,19461962,94673
USA,2023-10-07,236,85,409,135,24,8784,19986341,91025
USA,2023-09-16,207,42,29,16,8,67323,5044284,38563
USA,2023-11-16,847,37,716,463,5,15973,11228493,36006
USA,2023-03-17,523,82,545,197,6,5695,10987574,84746
USA,2023-10-02,715,37,143,24,28,12660,19755036,82843
USA,2023-02-18,310,11,919,375,0,38789,7736621,91984
USA,2023-01-05,489,63,482,271,23,46051,7491586,4480
USA,2023-08-25,727,91,834,201,38,47936,7594888,54344
USA,2023-02-15,988,43,749,479,47,24574,19110243,72285
USA,2023-10-10,261,42,709,361,6,46617,18232438,82747
USA,2023-03-18,979,52,875,14,3,9908,18464124,44741
USA,2023-01-29,441,94,116,244,38,39003,1584082,71089
USA,2023-09-02,494,53,685,103,41,28859,4850486,68015
USA,2023-05-26,604,17,696,257,25,27321,6919333,25306
USA,2023-02-02,397,88,761,450,45,26741,7206505,9249
USA,2023-09-30,434,80,954,388,50,63487,5949003,99539
USA,2023-02-27,696,50,751,245,49,16600,3088490,30095
USA,2023-06-19,473,3,923,253,37,35556,2260903,86236
USA,2023-04-06,836,1,20,90,31,94916,13032077,73915
USA,2023-06-04,753,78,936,383,5,38510,13853598,15349
USA,2023-02-08,382,71,404,219,13,86911,10026869,56256
USA,2023-10-14,648,30,74,223,35,8262,15965889,47362
USA,2023-07-04,134,45,137,189,17,79384,19278621,12414
USA,2023-06-09,683,36,228,158,40,80191,9071256,1117
USA,2023-03-12,765,91,531,394,43,21247,19566801,8631
USA,2023-03-05,121,95,55,426,36,12338,4065685,23082
USA,2023-09-16,859,51,661,362,41,85831,13585246,31656
USA,2023-04-28,513,49,312,201,6,28600,2798343,49628
USA,2023-08-23,30,42,993,91,4,81170,3950520,16740
USA,2023-07-06,305,10,459,165,18,72403,1446153,11145
USA,2023-10-11,618,100,170,337,20,6511,18656913,53351
USA,2023-10-15,657,47,119,431,16,83495,10414341,84465
USA,2023-04-06,662,53,989,259,30,3162,6489006,11876
USA,2023-06-06,378,90,841,438,41,35323,15231947,64033
USA,2023-02-23,178,43,59,438,15,24510,7047766,8080
USA,2023-01-03,183,79,23,30,44,68209,6322466,34293
USA,2023-06-09,975,38,797,328,34,59504,2245426,96531
USA,2023-01-22,786,46,182,157,34,21131,10520882,66914
USA,2023-07-17,178,41,635,287,10,47706,10275667,95268
USA,2023-04-03,927,67,172,11,25,11159,13377809,36061
USA,2023-02-23,65,91,617,391,25,41246,5661861,18825
USA,2023-09-19,150,31,825,414,41,40912,2695021,35432
USA,2023-07-14,68,11,713,241,29,61270,17550020,59247
USA,2023-03-12,339,27,88,461,8,81739,8109616,66177
USA,2023-06-28,32,93,121,375,26,86944,17242160,59101
USA,2023-08-06,492,84,166,416,23,84182,14184005,53766
USA,2023-08-31,910,16,85,213,24,84698,6527520,97068
USA,2023-05-12,891,62,319,13,43,19669,17160009,73205
USA,2023-04-17,537,19,252,397,39,53983,2596854,65385
USA,2023-04-17,176,61,630,101,24,36745,3099602,68248
USA,2023-03-11,615,13,925,109,44,35809,17335859,16216
USA,2023-04-23,496,49,998,3,28,77225,11877325,79233
USA,2023-09-11,667,72,390,121,11,89854,7680774,56157
USA,2023-10-10,187,23,519,317,36,7864,16514709,12750
USA,2023-08-10,933,50,492,260,8,40582,3835028,59064
USA,2023-02-23,889,50,804,284,10,17081,18395917,29183
USA,2023-09-22,85,77,510,479,17,72369,12168833,10777
USA,2023-03-21,794,18,351,266,49,1259,11352203,6919
USA,2023-02-19,16,37,181,301,42,58665,14855474,69905
USA,2023-02-04,628,31,780,70,31,98705,10651260,65781
USA,2023-04-02,733,97,400,115,26,60428,14174147,34568
USA,2023-03-23,96,3,826,325,24,13711,2089674,64690
USA,2023-03-04,949,80,224,119,50,64952,12227634,35338
USA,2023-03-17,493,36,103,132,48,47759,14742473,81277
USA,2023-01-12,660,35,115,365,49,19250,10354526,55244
USA,2023-03-17,950,82,800,430,9,77433,6745640,71367
USA,2023-05-10,919,67,313,307,21,14978,9182255,25661
USA,2023-05-07,10,72,76,198,45,47837,14549860,8533
USA,2023-10-26,439,45,274,31,14,71999,11534913,3165
USA,2023-10-17,262,12,131,8,6,79535,6853366,93457
